"","cor","pvalue"
"BHLHE22",0.594287251204316,3.00342914916264e-21
"BIN2",0.729979275240056,1.49100067334803e-39
"BTG2",0.502901180973061,3.80314588298405e-16
"BTK",0.594763172822791,2.14264374127567e-23
"BTLA",0.595374567488975,8.84474151009823e-23
"C10orf128",0.543727883280091,4.27877363457964e-19
"C10orf54",0.504014273684248,3.19803679945426e-16
"C11orf21",0.590630576674859,6.33692034058036e-23
"C11orf96",0.615293189877665,2.37590368589127e-25
"C16orf54",0.696402381231393,4.03741904209663e-34
"C17orf60",0.536362361562096,1.56001413216652e-18
"C17orf72",0.537461641674957,1.28869643134622e-18
"C17orf87",0.592864364947169,3.19717092972266e-23
"C1orf162",0.601278716915269,5.31729782973865e-24
"C1orf204",0.516176528654891,4.61773759699866e-17
"C1orf38",0.590643388390871,5.0888906015391e-23
"C1orf54",0.64804839071988,8.74885132300585e-29
"C1QA",0.595687926947992,1.76149551319069e-23
"C1QB",0.582797367104191,2.55523349542256e-22
"C1QC",0.55825962176134,3.03090884409034e-20
"C1QTNF1",0.543845838181769,4.18995902297115e-19
"C3AR1",0.543427667059809,4.51324133235776e-19
"C7",0.582089653892646,2.94928424967825e-22
"CALHM2",0.657957669651575,6.58164580579597e-30
"CAMK4",0.693463237580339,5.11553062357724e-33
"CARD16",0.584739817000655,1.72065444957866e-22
"CASP1",0.592916254299472,3.16250461842999e-23
"CCDC102B",0.503670005282509,3.3743470559984e-16
"CCDC3",0.534024976973106,2.33647537196763e-18
"CCDC80",0.609969877918505,7.87897442703998e-25
"CCL19",0.716144484164715,7.69940090064415e-37
"CCL2",0.59973192618375,7.42387135788153e-24
"CCL21",0.654011142682536,4.33829258862487e-29
"CCL3",0.515630485314679,5.04528725293551e-17
"CCL4",0.571919498210725,2.23005054637157e-21
"CCL5",0.667703845502191,4.68856613871311e-31
"CCND2",0.599219551200587,8.28836321914754e-24
"CCR1",0.526794553629693,7.99334006385686e-18
"CCR2",0.627284385190122,4.01929868187678e-26
"CCR4",0.574794995083241,2.01801191514966e-19
"CCR5",0.67699072447244,3.44123465707376e-32
"CCR7",0.655820466852155,2.71262150928099e-29
"CD180",0.583242361912957,2.33447263162142e-22
"CD1C",0.702238645987983,9.41786948019639e-35
"CD1E",0.629478081986663,6.58015394752239e-25
"CD2",0.773211963902147,5.39942154844123e-47
"CD200",0.607557942198251,1.69869360517663e-24
"CD200R1",0.598692693184014,1.45280834958751e-23
"CD226",0.648048437889158,1.51488505908781e-28
"CD247",0.745001297204812,5.73961955078239e-42
"CD27",0.547328306535252,2.2471997362196e-19
"CD28",0.582319173429102,2.81535491785402e-22
"CD300LF",0.50818441658711,1.66141328259877e-16
"CD33",0.551483074001851,1.05851167447616e-19
"CD37",0.716354452829332,1.68752990587012e-37
"CD3D",0.703008819303206,1.33387580775671e-35
"CD3E",0.812077520531351,3.00370343299396e-55
"CD3G",0.623205358759583,8.06432749591867e-26
"CD4",0.614370520924245,2.92939398267423e-25
"CD40LG",0.836039990888707,4.68149004367834e-60
"CD48",0.82236530534777,9.22870838781607e-58
"CD5",0.788497089423243,8.05977426575887e-50
"CD52",0.779739550372954,2.91565876708397e-48
"CD53",0.695180744217758,1.54832140344159e-34
"CD6",0.743327486476391,1.08705388373854e-41
"CD69",0.769002453631715,8.28164960663458e-46
"CD72",0.525387472156234,1.01205798977729e-17
"CD74",0.587674339325513,9.42008247577395e-23
"CD79A",0.606865375826929,7.95111584130104e-24
"CD79B",0.632482135078879,4.21819092224148e-27
"CD83",0.559839702475636,2.25499207568843e-20
"CD84",0.577257605172351,7.77979218798596e-22
"CD86",0.602176299373072,4.37747115161602e-24
"CD8A",0.600206362787617,6.70282145870486e-24
"CD93",0.522521443614422,1.63106877821372e-17
"CD96",0.785002026942261,2.5750668697799e-49
"CDC42EP3",0.535247547580452,1.89221540906005e-18
"CDH5",0.503620298902683,3.40057693109656e-16
"CEACAM21",0.516730103435086,4.22057579472185e-17
"CECR1",0.608001963878654,1.22028681364e-24
"CELF2",0.701912758387232,1.88924302977276e-35
"CERKL",0.718059095968809,1.36550044584319e-37
"CHST11",0.501809835758858,4.50470743879449e-16
"CIITA",0.538765569724401,1.02643572377019e-18
"CLEC10A",0.7062129558621,4.77741328898006e-36
"CLEC11A",0.522757805671306,1.56838574558492e-17
"CLEC14A",0.551242327088057,1.1060244847733e-19
"CLEC2B",0.621495884056656,5.70904709240476e-26
"CLEC2D",0.534718479630338,2.07325158666391e-18
"CLEC3B",0.515375493445603,5.25800279248606e-17
"CLEC4A",0.535140734558343,1.92746911527438e-18
"CLEC7A",0.543650088310716,4.33835790522858e-19
"CLEC9A",0.586545299134172,6.53318491596673e-22
"CLECL1",0.580803296379471,1.33148982645233e-21
"CLIC2",0.567373193235909,5.38669510090235e-21
"CMKLR1",0.579868277348701,4.61572648494719e-22
"CNRIP1",0.633388155085282,3.38675588647247e-27
"COL14A1",0.584221947207311,1.91245920229485e-22
"COL6A2",0.56299218285991,1.24411523571289e-20
"CORO1A",0.730268527673589,1.34437870282082e-39
"COTL1",0.645688155553003,1.59756227645264e-28
"CPNE5",0.608817422415024,1.018342987668e-24
"CPXM2",0.602127670045396,6.97021973120374e-24
"CR1",0.546191265470628,2.75631705418429e-19
"CRIP1",0.561637161030079,1.6077369868381e-20
"CRISPLD2",0.629502744430413,8.6384973815381e-27
"CRTAM",0.54722541024952,5.63382027054376e-19
"CSF1R",0.53683232438363,1.43777509296914e-18
"CSF2RB",0.618989306201042,1.0197056367633e-25
"CST7",0.698159999281471,6.14742733111434e-35
"CTLA4",0.560171791793282,3.75146061517579e-20
"CTSK",0.528615253719244,5.88056787403946e-18
"CTSS",0.631753033625303,5.03062609581534e-27
"CTSW",0.606734196733417,1.614952787806e-24
"CXCL12",0.625811582861423,2.07716154138896e-26
"CXCR3",0.596410638193031,2.35506952591975e-23
"CXCR4",0.63240632483795,4.29625038401663e-27
"CXCR6",0.720220468918807,6.55611588798438e-38
"CXorf21",0.558510901183756,2.89197625203894e-20
"CYBA",0.518051484447144,3.40293602219294e-17
"CYBB",0.556952911414359,3.86604237480282e-20
"CYSLTR1",0.574349361827725,1.38409743807051e-21
"CYTH4",0.571156271850826,2.58837660148984e-21
"CYTIP",0.729990142026709,1.48521714054954e-39
"CYYR1",0.544878751536391,3.48566614941548e-19
"D4S234E",0.533131773015387,2.72422360151069e-18
"DAPP1",0.575065647445651,1.20164019573375e-21
"DARC",0.607620334098016,2.79969239150076e-22
"DCN",0.583174568473689,2.36685155649e-22
"DDX26B",0.516210376982086,4.59243602626566e-17
"DEF6",0.57143589897139,2.45096904942373e-21
"DENND3",0.527830266367432,6.71418323191115e-18
"DGKA",0.552281041228801,9.14913807669607e-20
"DOCK10",0.58618097964292,1.2809499176145e-22
"DOCK11",0.521395116765192,1.96513491191831e-17
"DOCK2",0.671415987524895,1.66941977134293e-31
"DOCK8",0.650744945572331,4.3685427590365e-29
"DOK2",0.640592993917241,5.75710834837339e-28
"DOK5",0.531205198137356,7.41518964727562e-18
"DPEP2",0.570510968145341,2.93501837699417e-21
"DPT",0.570461470493783,3.94090940114072e-20
"DPYSL3",0.526025225762721,9.09530000099727e-18
"DSE",0.501046191650412,5.06940843912357e-16
"DUSP2",0.571500859997641,2.42008816911736e-21
"EBI3",0.546983358246173,2.86231082923836e-19
"ECSCR",0.592029957641029,3.80877177428117e-23
"EFEMP1",0.624095800207412,3.98983500786966e-26
"EGR2",0.589361686518234,6.64365784501536e-23
"ELTD1",0.53888159856326,1.00581406395145e-18
"EMB",0.660136032543878,3.67802302697066e-30
"EMILIN1",0.574272669834951,1.40517683307693e-21
"EMP3",0.59424882715897,2.38861607839504e-23
"EMR2",0.518376920404356,3.22670562945408e-17
"ENG",0.608341279818068,1.13187123976075e-24
"EOMES",0.532309648545234,7.29264492760002e-18
"EPB41L3",0.575391659015635,1.12663318464623e-21
"EPHA3",0.582976423076099,3.03925590986889e-22
"ERG",0.534367452719588,2.20262996902392e-18
